x	Average_LossRate	All_Max_LossRate	All_Min_LossRate	InitialStateU_Lizzie	InitialStateM_Lizzie	Lizzie_Conservative_LossRate	InitialStateU_Schmitz	InitialStateM_Schmitz	Schmitz_LossRate	Schmitz_Max_LossRate	Schmitz_Min_LossRate	InitialStateU_Becker	InitialStateM_Becker	Becker_LossRate	Becker_Max_LossRate	Becker_Min_LossRate	Line79_LossRate
498	4.08496732026144e-05	0.000245098039215686	0	56	3	0	58	4	6.12745098039216e-05	0.000245098039215686	0	28	10	6.12745098039216e-05	9.80392156862745e-05	0	9.80392156862745e-05
499	8.16993464052288e-05	0.000980392156862745	0	47	1	0	44	2	0.000122549019607843	0.000490196078431373	0	26	1	0.000122549019607843	0.000980392156862745	0	0
500	4.08496732026144e-05	0.000490196078431373	0	57	3	0	47	1	0	0	0	24	4	0.000122549019607843	0.000490196078431373	0	0
501	NA	NA	NA	51	0	NA	44	0	NA	NA	NA	23	6	4.08496732026144e-05	0.000163398692810458	0	0.000163398692810458
502	4.08496732026144e-05	0.000326797385620915	0	52	1	0	51	3	8.16993464052288e-05	0.000326797385620915	0	34	3	4.08496732026144e-05	0.000326797385620915	0	0
503	NA	NA	NA	51	2	0	43	0	NA	NA	NA	28	3	0	0	0	0
504	0	0	0	59	5	0	52	1	0	0	0	24	2	0	0	0	0
505	2.04248366013072e-05	0.000163398692810458	0	63	2	0	44	3	0	0	0	30	6	6.12745098039216e-05	0.000163398692810458	0	0
506	1.36165577342048e-05	0.000163398692810458	0	54	2	0	41	1	0	0	0	25	6	4.08496732026144e-05	0.000163398692810458	0	0.000163398692810458
507	NA	NA	NA	47	0	NA	46	2	0	0	0	21	1	0.000122549019607843	0.000980392156862745	0	0
508	0.000106209150326797	0.000490196078431373	0	47	5	0	42	2	0.000245098039215686	0.000490196078431373	0	31	5	7.35294117647059e-05	0.000392156862745098	0	0.000196078431372549
509	2.04248366013072e-05	0.000245098039215686	0	37	1	0	46	4	6.12745098039216e-05	0.000245098039215686	0	31	2	0	0	0	0
510	0	0	0	47	2	0	46	2	0	0	0	26	2	0	0	0	0
511	NA	NA	NA	52	1	0	37	0	NA	NA	NA	24	4	0	0	0	0
512	1.36165577342048e-05	0.000163398692810458	0	65	1	0	54	3	0	0	0	20	6	4.08496732026144e-05	0.000163398692810458	0	0
513	3.26797385620915e-05	0.000196078431372549	0	44	4	0	47	5	9.80392156862745e-05	0.000196078431372549	0	37	2	0	0	0	0
514	0	0	0	56	1	0	40	3	0	0	0	28	1	0	0	0	0
515	NA	NA	NA	48	0	NA	49	2	0.000122549019607843	0.000490196078431373	0	25	3	0.000204248366013072	0.00065359477124183	0	0
516	2.72331154684096e-05	0.00065359477124183	0	51	4	0	50	1	0	0	0	39	3	8.16993464052288e-05	0.00065359477124183	0	0
517	5.44662309368192e-05	0.000490196078431373	0	46	2	0	42	2	0.000122549019607843	0.000490196078431373	0	23	3	4.08496732026144e-05	0.000326797385620915	0	0.000326797385620915
518	0.000102124183006536	0.000980392156862745	0	49	3	0	44	1	0.000245098039215686	0.000980392156862745	0	24	2	6.12745098039216e-05	0.000490196078431373	0	0
519	0.000506535947712418	0.00147058823529412	0	53	2	0.00147058823529412	46	5	4.90196078431373e-05	0.000196078431372549	0	26	4	0	0	0	0
520	2.04248366013072e-05	0.000245098039215686	0	57	4	0	51	4	0	0	0	20	4	6.12745098039216e-05	0.000245098039215686	0	0
521	8.16993464052288e-06	0.000196078431372549	0	48	3	0	47	2	0	0	0	22	5	2.45098039215686e-05	0.000196078431372549	0	0
522	8.16993464052288e-05	0.000735294117647059	0	45	2	0	34	2	0.000122549019607843	0.000490196078431373	0	29	4	0.000122549019607843	0.000735294117647059	0	0
523	0	0	0	45	2	0	35	2	0	0	0	28	3	0	0	0	0.000326797385620915
524	2.72331154684096e-05	0.000326797385620915	0	41	4	0	44	3	8.16993464052288e-05	0.000326797385620915	0	35	2	0	0	0	0
525	0	0	0	55	2	0	43	2	0	0	0	29	2	0	0	0	0
526	NA	NA	NA	46	3	0	38	0	NA	NA	NA	26	4	0	0	0	0
527	1.02124183006536e-05	0.000245098039215686	0	37	2	0	38	1	0	0	0	18	4	3.06372549019608e-05	0.000245098039215686	0	0
528	0.000490196078431373	0.00147058823529412	0	46	2	0.00147058823529412	34	1	0	0	0	25	5	0	0	0	0
529	3.26797385620915e-05	0.000196078431372549	0	34	3	0	26	1	0	0	0	16	5	9.80392156862745e-05	0.000196078431372549	0	0
530	NA	NA	NA	56	0	NA	49	0	NA	NA	NA	27	3	4.08496732026144e-05	0.000326797385620915	0	0
531	3.06372549019608e-05	0.000245098039215686	0	43	1	0	35	2	0	0	0	15	4	9.19117647058824e-05	0.000245098039215686	0	0
532	0	0	0	41	2	0	36	5	0	0	0	23	2	0	0	0	0
533	6.12745098039216e-05	0.000490196078431373	0	45	2	0	45	2	0.000122549019607843	0.000490196078431373	0	24	4	6.12745098039216e-05	0.000245098039215686	0	0
534	4.08496732026144e-05	0.000490196078431373	0	51	4	0	38	1	0	0	0	17	2	0.000122549019607843	0.000490196078431373	0	0
535	0	0	0	49	1	0	37	1	0	0	0	22	1	0	0	0	0
536	4.08496732026144e-05	0.000980392156862745	0	45	3	0	49	1	0	0	0	25	1	0.000122549019607843	0.000980392156862745	0	0
537	0	0	0	44	2	0	41	1	0	0	0	18	2	0	0	0	0
538	3.06372549019608e-05	0.000245098039215686	0	42	4	0	49	1	0	0	0	35	4	9.19117647058824e-05	0.000245098039215686	0	0.000245098039215686
539	3.26797385620915e-05	0.000392156862745098	0	57	3	0	45	1	0	0	0	39	5	9.80392156862745e-05	0.000392156862745098	0	0
540	0	0	0	54	1	0	43	1	0	0	0	27	1	0	0	0	0
541	2.04248366013072e-05	0.000490196078431373	0	42	3	0	47	1	0	0	0	25	2	6.12745098039216e-05	0.000490196078431373	0	0
542	1.63398692810458e-05	0.000392156862745098	0	48	2	0	48	1	0	0	0	19	5	4.90196078431373e-05	0.000392156862745098	0	0
543	2.72331154684096e-05	0.000163398692810458	0	46	1	0	34	6	8.16993464052288e-05	0.000163398692810458	0	35	4	0	0	0	0
544	NA	NA	NA	47	0	NA	31	2	0.000122549019607843	0.000490196078431373	0	30	7	0	0	0	0.000280112044817927
545	0	0	0	61	1	0	45	1	0	0	0	25	3	0	0	0	0
546	0.000281862745098039	0.000735294117647059	0	42	8	0.000735294117647059	37	4	6.12745098039216e-05	0.000245098039215686	0	27	5	4.90196078431373e-05	0.000196078431372549	0	0
547	NA	NA	NA	46	2	0	35	4	0	0	0	26	0	NA	NA	NA	NA
548	NA	NA	NA	41	1	0.00588235294117647	47	0	NA	NA	NA	22	2	6.12745098039216e-05	0.000490196078431373	0	0
549	NA	NA	NA	39	1	0	38	0	NA	NA	NA	22	3	4.08496732026144e-05	0.000326797385620915	0	0
550	NA	NA	NA	43	1	0	35	0	NA	NA	NA	22	1	0	0	0	0
551	4.08496732026144e-05	0.000490196078431373	0	47	1	0	42	3	0	0	0	23	2	0.000122549019607843	0.000490196078431373	0	0
552	NA	NA	NA	61	2	0	40	2	0.000245098039215686	0.000490196078431373	0	31	0	NA	NA	NA	NA
553	8.16993464052288e-05	0.000490196078431373	0	33	1	0	39	2	0.000245098039215686	0.000490196078431373	0	19	2	0	0	0	0.000490196078431373
554	NA	NA	NA	42	0	NA	31	2	0.000245098039215686	0.000490196078431373	0	22	2	6.12745098039216e-05	0.000490196078431373	0	0
555	0.000204248366013072	0.000588235294117647	0	42	5	0.000588235294117647	39	4	0	0	0	28	5	2.45098039215686e-05	0.000196078431372549	0	0
556	NA	NA	NA	42	2	0	39	0	NA	NA	NA	29	1	0	0	0	0
557	NA	NA	NA	41	1	0	39	2	0	0	0	25	0	NA	NA	NA	NA
558	0.00011233660130719	0.000980392156862745	0	35	4	0	38	1	0.000245098039215686	0.000980392156862745	0	27	4	9.19117647058824e-05	0.000245098039215686	0	0.000245098039215686
559	2.72331154684096e-05	0.000326797385620915	0	36	3	0	38	3	8.16993464052288e-05	0.000326797385620915	0	16	2	0	0	0	0
560	5.25210084033613e-05	0.000490196078431373	0	41	3	0	33	2	0.000122549019607843	0.000490196078431373	0	19	7	3.50140056022409e-05	0.000140056022408964	0	0
561	NA	NA	NA	48	0	NA	34	1	0	0	0	24	2	0	0	0	0
562	0	0	0	39	2	0	34	1	0	0	0	31	3	0	0	0	0
563	4.08496732026144e-05	0.000490196078431373	0	47	2	0	34	2	0.000122549019607843	0.000490196078431373	0	21	1	0	0	0	0
564	NA	NA	NA	48	1	0	39	0	NA	NA	NA	33	4	6.12745098039216e-05	0.000490196078431373	0	0
565	NA	NA	NA	34	3	0	37	0	NA	NA	NA	21	3	0.000122549019607843	0.000326797385620915	0	0
566	0	0	0	31	2	0	31	1	0	0	0	20	1	0	0	0	0
567	0	0	0	40	2	0	40	4	0	0	0	25	1	0	0	0	0
568	NA	NA	NA	29	2	0	27	2	0.000122549019607843	0.000490196078431373	0	32	0	NA	NA	NA	NA
569	NA	NA	NA	40	0	NA	29	2	0	0	0	22	3	4.08496732026144e-05	0.000326797385620915	0	0
570	NA	NA	NA	28	0	NA	21	1	0	0	0	25	1	0	0	0	0
571	0	0	0	51	4	0	33	1	0	0	0	29	3	0	0	0	0.00065359477124183
572	NA	NA	NA	28	0	NA	38	0	NA	NA	NA	25	1	0	0	0	0
573	6.8082788671024e-06	0.000163398692810458	0	44	4	0	40	2	0	0	0	25	6	2.04248366013072e-05	0.000163398692810458	0	0
574	NA	NA	NA	54	0	NA	32	2	0	0	0	26	1	0	0	0	0
575	0.000102124183006536	0.000490196078431373	0	37	2	0	31	5	0.000245098039215686	0.000392156862745098	0.000196078431372549	19	4	6.12745098039216e-05	0.000490196078431373	0	0
576	NA	NA	NA	34	2	0	36	0	NA	NA	NA	24	2	0	0	0	0
577	NA	NA	NA	50	2	0	43	0	NA	NA	NA	26	4	3.06372549019608e-05	0.000245098039215686	0	0.000245098039215686
578	4.08496732026144e-05	0.000490196078431373	0	36	4	0	32	2	0.000122549019607843	0.000490196078431373	0	20	2	0	0	0	0
579	6.8082788671024e-05	0.000326797385620915	0	31	1	0	27	1	0	0	0	30	3	0.000204248366013072	0.000326797385620915	0	0.000326797385620915
580	NA	NA	NA	45	0	NA	53	0	NA	NA	NA	20	0	NA	NA	NA	NA
581	0.000102124183006536	0.000490196078431373	0	30	3	0	32	2	0.000245098039215686	0.000490196078431373	0	26	2	6.12745098039216e-05	0.000490196078431373	0	0
582	NA	NA	NA	39	2	0	36	0	NA	NA	NA	29	3	0.000245098039215686	0.00065359477124183	0	0.000326797385620915
583	0	0	0	38	2	0	32	1	0	0	0	24	2	0	0	0	0
584	NA	NA	NA	28	0	NA	30	1	0.000245098039215686	0.000980392156862745	0	16	1	0	0	0	0.000980392156862745
585	NA	NA	NA	39	2	0	33	0	NA	NA	NA	22	5	0	0	0	0
586	NA	NA	NA	38	0	NA	37	0	NA	NA	NA	23	2	6.12745098039216e-05	0.000490196078431373	0	0.000490196078431373
587	NA	NA	NA	39	0	NA	31	0	NA	NA	NA	26	6	0.000102124183006536	0.000163398692810458	0	0
588	NA	NA	NA	30	0	NA	33	2	0.000122549019607843	0.000490196078431373	0	27	7	3.50140056022409e-05	0.000140056022408964	0	0
589	0	0	0	30	2	0	34	1	0	0	0	26	1	0	0	0	0
590	NA	NA	NA	45	3	0	43	0	NA	NA	NA	30	4	9.19117647058824e-05	0.000245098039215686	0	0
591	NA	NA	NA	39	2	0	28	2	0.000122549019607843	0.000490196078431373	0	23	0	NA	NA	NA	NA
592	NA	NA	NA	36	2	0	34	2	0	0	0	17	0	NA	NA	NA	NA
593	1.02124183006536e-05	0.000245098039215686	0	29	2	0	22	2	0	0	0	17	4	3.06372549019608e-05	0.000245098039215686	0	0
594	0.000531045751633987	0.00147058823529412	0	33	6	0.00147058823529412	27	2	0	0	0	22	4	0.000122549019607843	0.000490196078431373	0	0
595	4.35729847494553e-05	0.000326797385620915	0	27	2	0	18	3	8.16993464052288e-05	0.000326797385620915	0	16	5	4.90196078431373e-05	0.000196078431372549	0	0
596	NA	NA	NA	33	0	NA	27	4	0.000122549019607843	0.000245098039215686	0	17	5	7.35294117647059e-05	0.000196078431372549	0	0.000196078431372549
597	NA	NA	NA	37	0	NA	38	0	NA	NA	NA	25	0	NA	NA	NA	NA
598	1.36165577342048e-05	0.000163398692810458	0	34	2	0	24	2	0	0	0	19	6	4.08496732026144e-05	0.000163398692810458	0	0.000163398692810458
599	NA	NA	NA	35	3	0	27	0	NA	NA	NA	18	1	0.000122549019607843	0.000980392156862745	0	0
600	4.08496732026144e-05	0.000326797385620915	0	31	1	0	29	1	0	0	0	26	3	0.000122549019607843	0.000326797385620915	0	0
601	2.04248366013072e-05	0.000490196078431373	0	26	2	0	24	2	0	0	0	20	2	6.12745098039216e-05	0.000490196078431373	0	0.000490196078431373
602	4.08496732026144e-05	0.000490196078431373	0	42	3	0	26	2	0.000122549019607843	0.000490196078431373	0	19	2	0	0	0	0
603	NA	NA	NA	39	0	NA	35	2	0	0	0	18	1	0	0	0	0
604	1.36165577342048e-05	0.000326797385620915	0	37	3	0	28	1	0	0	0	21	3	4.08496732026144e-05	0.000326797385620915	0	0.000326797385620915
605	2.04248366013072e-05	0.000490196078431373	0	38	1	0	25	1	0	0	0	18	2	6.12745098039216e-05	0.000490196078431373	0	0.000490196078431373
606	2.04248366013072e-05	0.000490196078431373	0	40	4	0	31	1	0	0	0	15	2	6.12745098039216e-05	0.000490196078431373	0	0
607	NA	NA	NA	38	1	0	31	0	NA	NA	NA	22	1	0	0	0	0
608	NA	NA	NA	30	1	0	31	0	NA	NA	NA	25	1	0	0	0	0
609	NA	NA	NA	30	0	NA	26	1	0.000245098039215686	0.000980392156862745	0	24	5	7.35294117647059e-05	0.000196078431372549	0	0.000196078431372549
610	6.12745098039216e-05	0.000490196078431373	0	23	1	0	19	1	0	0	0	18	4	0.000183823529411765	0.000490196078431373	0	0
611	5.44662309368192e-05	0.000326797385620915	0	30	1	0	31	3	0.000163398692810458	0.000326797385620915	0	24	1	0	0	0	0
612	NA	NA	NA	31	1	0	30	0	NA	NA	NA	21	0	NA	NA	NA	NA
613	NA	NA	NA	33	0	NA	25	1	0	0	0	28	3	0	0	0	0
614	NA	NA	NA	30	0	NA	31	1	0.000490196078431373	0.000980392156862745	0	19	4	9.19117647058824e-05	0.000490196078431373	0	0
615	2.04248366013072e-05	0.000490196078431373	0	33	1	0	30	2	0	0	0	21	2	6.12745098039216e-05	0.000490196078431373	0	0
616	NA	NA	NA	37	0	NA	37	2	0	0	0	19	0	NA	NA	NA	NA
617	0	0	0	22	3	0	23	3	0	0	0	23	2	0	0	0	0
618	NA	NA	NA	34	1	0	34	1	0.000245098039215686	0.000980392156862745	0	13	0	NA	NA	NA	NA
619	NA	NA	NA	41	0	NA	31	2	0	0	0	19	2	6.12745098039216e-05	0.000490196078431373	0	0
620	8.16993464052288e-05	0.000326797385620915	0	33	2	0	37	3	0.000245098039215686	0.000326797385620915	0	22	1	0	0	0	0
621	NA	NA	NA	40	1	0	25	0	NA	NA	NA	17	1	0	0	0	0
622	NA	NA	NA	29	0	NA	28	1	0	0	0	19	6	2.04248366013072e-05	0.000163398692810458	0	0.000163398692810458
623	NA	NA	NA	34	1	0	29	0	NA	NA	NA	22	0	NA	NA	NA	NA
624	NA	NA	NA	33	0	NA	31	0	NA	NA	NA	22	3	0	0	0	0
625	8.16993464052288e-05	0.000980392156862745	0	27	2	0	25	1	0.000245098039215686	0.000980392156862745	0	23	1	0	0	0	0
626	NA	NA	NA	38	0	NA	29	0	NA	NA	NA	24	6	2.04248366013072e-05	0.000163398692810458	0	0
627	NA	NA	NA	31	0	NA	34	0	NA	NA	NA	32	4	3.06372549019608e-05	0.000245098039215686	0	0
628	NA	NA	NA	34	2	0	33	0	NA	NA	NA	29	3	4.08496732026144e-05	0.000326797385620915	0	0
629	0.000122549019607843	0.000980392156862745	0	32	2	0	29	1	0.000245098039215686	0.000980392156862745	0	15	2	0.000122549019607843	0.000490196078431373	0	0
630	NA	NA	NA	33	0	NA	25	1	0	0	0	14	1	0.000122549019607843	0.000980392156862745	0	0
631	9.53159041394335e-05	0.000490196078431373	0	30	3	0	27	3	0.000163398692810458	0.000326797385620915	0	30	4	0.000122549019607843	0.000490196078431373	0	0
632	0	0	0	33	1	0	30	1	0	0	0	27	4	0	0	0	0.000245098039215686
633	NA	NA	NA	29	0	NA	25	0	NA	NA	NA	29	3	0	0	0	0
634	NA	NA	NA	26	1	0	27	0	NA	NA	NA	22	2	0	0	0	0
635	0.000122549019607843	0.000980392156862745	0	26	1	0	21	2	0.000367647058823529	0.000980392156862745	0	22	4	0	0	0	0
636	1.36165577342048e-05	0.000326797385620915	0	34	3	0	24	2	0	0	0	21	3	4.08496732026144e-05	0.000326797385620915	0	0
637	NA	NA	NA	27	3	0	32	1	0	0	0	18	0	NA	NA	NA	NA
638	NA	NA	NA	31	0	NA	19	0	NA	NA	NA	21	1	0	0	0	0
639	NA	NA	NA	27	0	NA	23	0	NA	NA	NA	16	5	2.45098039215686e-05	0.000196078431372549	0	0.000196078431372549
640	NA	NA	NA	35	0	NA	24	0	NA	NA	NA	23	5	2.45098039215686e-05	0.000196078431372549	0	0
641	NA	NA	NA	34	0	NA	23	0	NA	NA	NA	15	2	6.12745098039216e-05	0.000490196078431373	0	0
642	2.04248366013072e-05	0.000490196078431373	0	27	2	0	24	1	0	0	0	21	2	6.12745098039216e-05	0.000490196078431373	0	0
643	NA	NA	NA	24	0	NA	27	1	0.000245098039215686	0.000980392156862745	0	18	1	0	0	0	0
644	NA	NA	NA	25	0	NA	25	1	0	0	0	17	4	3.06372549019608e-05	0.000245098039215686	0	0
645	NA	NA	NA	32	4	0	32	0	NA	NA	NA	21	1	0	0	0	0.000980392156862745
646	NA	NA	NA	31	0	NA	26	0	NA	NA	NA	15	2	0	0	0	0
647	NA	NA	NA	28	0	NA	30	1	0	0	0	29	1	0	0	0	0
648	NA	NA	NA	23	1	0	21	0	NA	NA	NA	23	0	NA	NA	NA	NA
649	0.000122549019607843	0.000980392156862745	0	37	1	0	29	2	0	0	0	23	1	0.000367647058823529	0.000980392156862745	0	0
650	NA	NA	NA	34	1	0	28	0	NA	NA	NA	21	0	NA	NA	NA	NA
651	6.12745098039216e-05	0.000490196078431373	0	36	1	0	35	2	0.000122549019607843	0.000490196078431373	0	17	4	6.12745098039216e-05	0.000245098039215686	0	0
652	NA	NA	NA	33	0	NA	21	0	NA	NA	NA	18	1	0.000245098039215686	0.000980392156862745	0	0
653	NA	NA	NA	28	1	0	19	0	NA	NA	NA	16	0	NA	NA	NA	NA
654	2.04248366013072e-05	0.000245098039215686	0	22	1	0	28	1	0	0	0	25	4	6.12745098039216e-05	0.000245098039215686	0	0.000245098039215686
655	NA	NA	NA	29	0	NA	35	1	0	0	0	14	0	NA	NA	NA	NA
656	4.08496732026144e-05	0.000980392156862745	0	26	1	0	19	1	0	0	0	16	1	0.000122549019607843	0.000980392156862745	0	0
657	NA	NA	NA	33	0	NA	34	1	0	0	0	27	0	NA	NA	NA	NA
658	0	0	0	30	1	0	27	1	0	0	0	18	3	0	0	0	0
659	3.26797385620915e-05	0.000196078431372549	0	32	2	0	24	2	0	0	0	14	5	9.80392156862745e-05	0.000196078431372549	0	0.000196078431372549
660	NA	NA	NA	31	1	0	24	0	NA	NA	NA	15	4	3.06372549019608e-05	0.000245098039215686	0	0
661	0.00014297385620915	0.000980392156862745	0	22	1	0	22	1	0.000245098039215686	0.000980392156862745	0	23	2	0.000183823529411765	0.000490196078431373	0	0
662	NA	NA	NA	26	0	NA	25	0	NA	NA	NA	15	1	0.000122549019607843	0.000980392156862745	0	0
663	NA	NA	NA	27	2	0	29	2	0.000245098039215686	0.000490196078431373	0	14	0	NA	NA	NA	NA
664	NA	NA	NA	19	2	0	18	0	NA	NA	NA	25	4	9.19117647058824e-05	0.000490196078431373	0	0
665	NA	NA	NA	22	0	NA	23	0	NA	NA	NA	15	3	4.08496732026144e-05	0.000326797385620915	0	0
666	NA	NA	NA	25	1	0	20	0	NA	NA	NA	12	4	3.06372549019608e-05	0.000245098039215686	0	0
667	NA	NA	NA	26	1	0	22	2	0.000122549019607843	0.000490196078431373	0	20	0	NA	NA	NA	NA
668	NA	NA	NA	31	0	NA	23	2	0	0	0	21	0	NA	NA	NA	NA
669	NA	NA	NA	30	1	0	25	0	NA	NA	NA	20	1	0	0	0	0
670	NA	NA	NA	28	0	NA	33	3	0	0	0	26	1	0.000122549019607843	0.000980392156862745	0	0
671	8.16993464052288e-05	0.000490196078431373	0	28	2	0	28	2	0.000122549019607843	0.000490196078431373	0	14	2	0.000122549019607843	0.000490196078431373	0	0.000490196078431373
672	NA	NA	NA	30	0	NA	22	0	NA	NA	NA	20	2	0	0	0	0
673	4.90196078431373e-05	0.000196078431372549	0	21	6	0	19	5	0.000147058823529412	0.000196078431372549	0	17	3	0	0	0	0.000326797385620915
674	0	0	0	23	1	0	21	1	0	0	0	18	1	0	0	0	0
675	2.04248366013072e-05	0.000490196078431373	0	25	1	0	26	1	0	0	0	25	2	6.12745098039216e-05	0.000490196078431373	0	0
676	NA	NA	NA	27	0	NA	21	0	NA	NA	NA	27	2	0	0	0	0
677	NA	NA	NA	32	1	0	29	0	NA	NA	NA	22	2	0.000122549019607843	0.000490196078431373	0	0
678	NA	NA	NA	31	1	0	30	0	NA	NA	NA	19	1	0	0	0	0
679	NA	NA	NA	27	0	NA	23	0	NA	NA	NA	20	2	6.12745098039216e-05	0.000490196078431373	0	0
680	1.36165577342048e-05	0.000326797385620915	0	27	3	0	29	1	0	0	0	25	3	4.08496732026144e-05	0.000326797385620915	0	0
681	NA	NA	NA	26	0	NA	30	0	NA	NA	NA	16	1	0.000245098039215686	0.000980392156862745	0	0
682	NA	NA	NA	23	1	0	27	0	NA	NA	NA	12	2	0	0	0	0
683	NA	NA	NA	26	2	0	38	0	NA	NA	NA	22	2	0	0	0	0
684	0	0	0	30	1	0	20	1	0	0	0	15	2	0	0	0	0
685	0	0	0	28	2	0	23	1	0	0	0	14	2	0	0	0	0
686	NA	NA	NA	23	0	NA	30	0	NA	NA	NA	26	0	NA	NA	NA	NA
687	NA	NA	NA	32	0	NA	26	2	0	0	0	20	3	0	0	0	0
688	NA	NA	NA	24	2	0.00147058823529412	24	0	NA	NA	NA	12	4	3.06372549019608e-05	0.000245098039215686	0	0
689	0	0	0	26	1	0	19	1	0	0	0	22	2	0	0	0	0
690	8.16993464052288e-05	0.000980392156862745	0	26	1	0	19	1	0.000245098039215686	0.000980392156862745	0	12	1	0	0	0	0
691	NA	NA	NA	19	1	0	18	0	NA	NA	NA	13	1	0.000367647058823529	0.000980392156862745	0	0
692	NA	NA	NA	22	2	0	25	0	NA	NA	NA	20	3	0.000122549019607843	0.000326797385620915	0	0
693	NA	NA	NA	17	2	0	32	0	NA	NA	NA	17	1	0	0	0	0.000980392156862745
694	NA	NA	NA	20	1	0	23	0	NA	NA	NA	17	2	0.000122549019607843	0.000490196078431373	0	0.000490196078431373
695	8.16993464052288e-05	0.000980392156862745	0	16	1	0	20	2	0.000122549019607843	0.000490196078431373	0	18	1	0.000122549019607843	0.000980392156862745	0	0
696	NA	NA	NA	21	0	NA	21	1	0	0	0	13	0	NA	NA	NA	NA
697	NA	NA	NA	18	2	0	19	0	NA	NA	NA	14	2	6.12745098039216e-05	0.000490196078431373	0	0
698	NA	NA	NA	17	1	0	16	0	NA	NA	NA	15	1	0	0	0	0
699	NA	NA	NA	16	2	0	17	0	NA	NA	NA	22	0	NA	NA	NA	NA
700	NA	NA	NA	18	3	0	20	0	NA	NA	NA	10	2	0	0	0	0
701	NA	NA	NA	29	0	NA	29	2	0	0	0	13	1	0.000245098039215686	0.000980392156862745	0	0
702	NA	NA	NA	25	0	NA	17	1	0	0	0	15	1	0.000122549019607843	0.000980392156862745	0	0
703	6.12745098039216e-05	0.000490196078431373	0	14	1	0	20	1	0	0	0	16	2	0.000183823529411765	0.000490196078431373	0	0
704	NA	NA	NA	21	0	NA	20	0	NA	NA	NA	14	0	NA	NA	NA	NA
705	NA	NA	NA	25	1	0	27	0	NA	NA	NA	24	0	NA	NA	NA	NA
706	NA	NA	NA	26	0	NA	15	0	NA	NA	NA	12	3	4.08496732026144e-05	0.000326797385620915	0	0
707	NA	NA	NA	19	0	NA	22	1	0	0	0	20	1	0	0	0	0
708	8.16993464052288e-05	0.000980392156862745	0	22	2	0	18	1	0.000245098039215686	0.000980392156862745	0	22	1	0	0	0	0
709	NA	NA	NA	17	0	NA	18	0	NA	NA	NA	20	0	NA	NA	NA	NA
710	NA	NA	NA	30	0	NA	21	1	0	0	0	22	0	NA	NA	NA	NA
711	NA	NA	NA	22	0	NA	28	0	NA	NA	NA	12	1	0.000122549019607843	0.000980392156862745	0	0
712	NA	NA	NA	16	0	NA	19	0	NA	NA	NA	11	4	0.000153186274509804	0.000245098039215686	0	0
713	NA	NA	NA	18	0	NA	21	2	0.000490196078431373	0.000980392156862745	0	19	1	0.000122549019607843	0.000980392156862745	0	0
714	NA	NA	NA	27	0	NA	19	0	NA	NA	NA	16	1	0	0	0	0
715	NA	NA	NA	29	2	0	29	2	0.000122549019607843	0.000490196078431373	0	16	0	NA	NA	NA	NA
716	NA	NA	NA	28	3	0.00196078431372549	22	0	NA	NA	NA	22	0	NA	NA	NA	NA
717	NA	NA	NA	24	0	NA	27	0	NA	NA	NA	12	2	0	0	0	0
718	NA	NA	NA	18	0	NA	20	0	NA	NA	NA	15	0	NA	NA	NA	NA
719	NA	NA	NA	20	0	NA	22	1	0	0	0	16	1	0	0	0	0
720	4.08496732026144e-05	0.000980392156862745	0	27	1	0	21	3	0	0	0	18	1	0.000122549019607843	0.000980392156862745	0	0
721	NA	NA	NA	14	0	NA	14	0	NA	NA	NA	13	2	6.12745098039216e-05	0.000490196078431373	0	0
722	NA	NA	NA	25	1	0	18	2	0.000122549019607843	0.000490196078431373	0	21	0	NA	NA	NA	NA
723	NA	NA	NA	19	0	NA	27	0	NA	NA	NA	15	3	0	0	0	0.000326797385620915
724	4.08496732026144e-05	0.000326797385620915	0	25	1	0	18	3	8.16993464052288e-05	0.000326797385620915	0	16	3	4.08496732026144e-05	0.000326797385620915	0	0
725	8.16993464052288e-05	0.000490196078431373	0	21	4	0	21	2	0.000245098039215686	0.000490196078431373	0	17	1	0	0	0	0
726	NA	NA	NA	22	1	0	18	0	NA	NA	NA	10	0	NA	NA	NA	NA
727	0	0	0	20	2	0	23	1	0	0	0	26	2	0	0	0	0
728	2.04248366013072e-05	0.000490196078431373	0	31	1	0	29	1	0	0	0	18	2	6.12745098039216e-05	0.000490196078431373	0	0
729	2.04248366013072e-05	0.000245098039215686	0	20	1	0	17	1	0	0	0	15	4	6.12745098039216e-05	0.000245098039215686	0	0
730	NA	NA	NA	13	0	NA	12	0	NA	NA	NA	14	2	0	0	0	0
731	NA	NA	NA	18	0	NA	16	1	0	0	0	16	2	6.12745098039216e-05	0.000490196078431373	0	0
732	NA	NA	NA	21	1	0	26	0	NA	NA	NA	17	1	0.000367647058823529	0.000980392156862745	0	0
733	NA	NA	NA	23	0	NA	16	2	0.000122549019607843	0.000490196078431373	0	11	2	0.000183823529411765	0.000980392156862745	0	0.000490196078431373
734	4.08496732026144e-05	0.000490196078431373	0	15	2	0	14	1	0	0	0	19	2	0.000122549019607843	0.000490196078431373	0	0
735	0	0	0	30	2	0	20	1	0	0	0	16	1	0	0	0	0
736	NA	NA	NA	22	1	0	16	0	NA	NA	NA	14	2	0	0	0	0
737	NA	NA	NA	18	0	NA	22	0	NA	NA	NA	18	1	0	0	0	0
738	0	0	0	21	1	0	22	1	0	0	0	22	1	0	0	0	0
