x	Average_GainRate	All_Max_GainRate	All_Min_GainRate	InitialStateU_Lizzie	InitialStateM_Lizzie	Lizzie_Conservative_GainRate	InitialStateU_Schmitz	InitialStateM_Schmitz	Schmitz_GainRate	Schmitz_Max_GainRate	Schmitz_Min_GainRate	InitialStateU_Becker	InitialStateM_Becker	Becker_GainRate	Becker_Max_GainRate	Becker_Min_GainRate	Line79_GainRate
1806	1.04742751801575e-06	1.2569130216189e-05	0	81	0	0	60	0	0	0	0	78	0	3.14228255404726e-06	1.2569130216189e-05	0	0
1807	0	0	0	68	0	0	43	0	0	0	0	55	2	0	0	0	0
1808	0	0	0	69	0	0	68	0	0	0	0	67	0	0	0	0	0
1809	3.37019985794251e-06	1.66168162180126e-05	0	81	0	0	59	0	8.30840810900632e-06	1.66168162180126e-05	0	68	0	1.80219146482122e-06	1.44175317185698e-05	0	0
1810	0	0	0	64	1	0	60	0	0	0	0	65	0	0	0	0	0
1811	1.4333218667584e-06	1.71998624011008e-05	0	85	0	0	62	0	0	0	0	57	0	4.2999656002752e-06	1.71998624011008e-05	0	1.71998624011008e-05
1812	0	0	0	71	0	0	71	2	0	0	0	61	1	0	0	0	0
1813	7.42721330956625e-07	1.7825311942959e-05	0	84	0	0	59	1	0	0	0	55	0	2.22816399286988e-06	1.7825311942959e-05	0	0
1814	0	0	0	65	1	0	57	0	0	0	0	61	0	0	0	0	0
1815	0	0	0	69	0	0	65	1	0	0	0	74	1	0	0	0	0
1816	2.81721884155961e-06	1.69033130493577e-05	0	66	0	0	58	0	8.45165652467884e-06	1.69033130493577e-05	0	64	1	0	0	0	1.53186274509804e-05
1817	6.18934442463854e-07	1.48544266191325e-05	0	67	0	0	49	0	0	0	0	66	0	1.85680332739156e-06	1.48544266191325e-05	0	0
1818	0	0	0	69	0	0	67	0	0	0	0	56	0	0	0	0	0
1819	0	0	0	75	1	0	59	0	0	0	0	53	2	0	0	0	0
1820	0	0	0	82	0	0	57	0	0	0	0	60	2	0	0	0	0
1821	0	0	0	78	0	0	62	0	0	0	0	66	0	0	0	0	0
1822	0	0	0	75	0	0	58	0	0	0	0	54	0	0	0	0	0
1823	1.54149710198545e-06	1.84979652238254e-05	0	66	0	0	53	0	4.62449130595634e-06	1.84979652238254e-05	0	62	0	0	0	0	0
1824	1.7020697167756e-06	2.04248366013072e-05	0	63	1	0	48	1	5.1062091503268e-06	2.04248366013072e-05	0	54	0	0	0	0	0
1825	7.29458450046685e-07	1.75070028011204e-05	0	66	1	0	63	0	0	0	0	56	0	2.18837535014006e-06	1.75070028011204e-05	0	0
1826	0	0	0	85	0	0	60	0	0	0	0	55	0	0	0	0	0
1827	0	0	0	63	0	0	63	0	0	0	0	63	0	0	0	0	0
1828	0	0	0	84	0	0	58	0	0	0	0	79	0	0	0	0	0
1829	0	0	0	80	0	0	61	0	0	0	0	55	1	0	0	0	0
1830	0	0	0	84	0	0	56	0	0	0	0	57	0	0	0	0	0
1831	6.48407511152609e-07	1.55617802676626e-05	0	72	0	0	56	0	0	0	0	63	0	1.94522253345783e-06	1.55617802676626e-05	0	0
1832	5.75347509895977e-07	1.38083402375035e-05	0	73	1	0	56	1	0	0	0	71	0	1.72604252968793e-06	1.38083402375035e-05	0	0
1833	3.0036524413687e-06	1.44175317185698e-05	0	76	0	0	44	0	0	0	0	68	0	9.01095732410611e-06	1.44175317185698e-05	0	0
1834	0	0	0	74	0	0	58	0	0	0	0	70	0	0	0	0	0
